stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,ObjectId
11076,12 MILE RD @ MASSACHUSETTS, ,42.509966,-82.923836, , ,2574
11284,BALDWIN @ VISTA LN, ,42.68506,-83.303033, , ,2575
11418,GRATIOT @ VERONICA, ,42.455431,-82.963796, , ,2576
11511,E JEFFERSON @ CASA GRANDE DR, ,42.552181,-82.853026, , ,2577
11649,S WASHINGTON @ PARENT, ,42.479703,-83.146233, , ,2578
11721,HARPER @ LAKEVIEW SE, ,42.469538,-82.906178, , ,2579
11859,10 MILE RD @ XLORETTA, ,42.476833,-83.058225, , ,2580
11879,MICHIGAN @ WAYNESBORO, ,42.282466,-83.367485, , ,2581
11920,BIDDLE @ RIVERBANK, ,42.230373,-83.14946, , ,2582
11942,ALLEN RD @ KEPPEN, ,42.26666,-83.19983, , ,2583
11944,ALLEN RD @ ANNE, ,42.26209,-83.203645, , ,2584
11982,11 MILE RD @ WYOMING, ,42.489358,-83.162381, , ,2585
12014,WOODWARD @ EATON, ,42.494898,-83.164273, , ,2586
12022,13 MILE RD @ XSTAFFORD, ,42.51615,-83.258655, , ,2587
12038,GREENFIELD @ SHERIDAN, ,42.528435,-83.204343, , ,2588
12133,W MAPLE IFO DETROIT COUNTRY DAY, ,42.545546,-83.2526, , ,2589
12164,TELEGRAPH @ FAIRFAX, ,42.614981,-83.310885, , ,2590
12503,MICHIGAN @ WESTWOOD, ,42.298011,-83.280541, , ,2591
10451,CENTRAL PARK  @ 20300, ,42.481395,-83.244111, , ,2592
10129,OAKWOOD @ VILLAGE NE, ,42.299736,-83.231761, , ,2593
58,BIDDLE & EUREKA, ,42.200968,-83.15016, , ,2594
10140,TELEGRAPH @ ANN ARBOR TR, ,42.349495,-83.274153, , ,2595
20876,E JEFFERSON @ CENTENNIAL, ,42.491631,-82.889378, , ,2596
20084,MIDDLEBELT @ NORTHLINE, ,42.210615,-83.326588, , ,2597
20102,ECORSE @ KENWOOD, ,42.25307,-83.335108, , ,2598
66,WEST RD. & JEFFERSON, ,42.140933,-83.1785, , ,2599
20153,GRATIOT @ SYCAMORE, ,42.49702,-82.936425, , ,2600
20914,E JEFFERSON @  X FROM LAKE DR, ,42.511333,-82.88008, , ,2601
10163,JEFFERSON @ GRAND MARAIS, ,42.379488,-82.922183, , ,2602
20226,13 MILE RD @ QUINKERT, ,42.524366,-82.932881, , ,2603
258,MICHIGAN & MONROE, ,42.305998,-83.243841, , ,2604
20979,VAN DYKE @  X FROM MEIJER, ,42.560765,-83.029726, , ,2605
10167,WEST @ EDSEL, ,42.141171,-83.19646, , ,2606
20322,MAIN ST @ W UNIVERSITY, ,42.491711,-83.144436, , ,2607
10460,NORTHLINE @ PRESIDENTIAL D, ,42.213238,-83.218745, , ,2608
330,FORD & WAYNE, ,42.324396,-83.38729, , ,2609
21034,14 MILE RD @ MAPLE LANE GOLF CLUB, ,42.53736,-83.008156, , ,2610
10335,DEQUINDRE @ X FROM PARKVIEW, ,42.494238,-83.085278, , ,2611
20347,WOODWARD @ 12 MILE RD, ,42.504173,-83.172618, , ,2612
10493,SCHOENHERR @ CANAL, ,42.61464,-82.992645, , ,2613
462,MIDDLEBELT & VAN BORN NW, ,42.268385,-83.328575, , ,2614
21069,15 MILE RD @ AMSTERDAM, ,42.551481,-83.01793, , ,2615
10421,14 MILE RD @ COOPER, ,42.532171,-83.194806, , ,2616
20386,10 MILE RD @ LAHSER SE, ,42.47236,-83.259768, , ,2617
10621,FORD AVE. @ 7TH, ,42.213985,-83.159315, , ,2618
704,WOODWARD & 11 MILE RD., ,42.490296,-83.159315, , ,2619
207,CHERRY HILL & OUTER DRIVE, ,42.31196,-83.262151, , ,2620
10480,JEFFERSON @ MAPLE, ,42.480163,-82.889123, , ,2621
20432,12 MILE RD @ EVERGREEN OFFICE CTR, ,42.501773,-83.244636, , ,2622
10781,MICHIGAN @ ROSA PARKS BLVD, ,42.331501,-83.072371, , ,2623
759,MAPLE & TELEGRAPH, ,42.544783,-83.28423, , ,2624
418,TELEGRAPH & HURON, ,42.634738,-83.325905, , ,2625
10979,COLUMBIA @ X FROM HOLLYWOOD, ,42.670151,-83.303351, , ,2626
20493,FRANKLIN @ MUERLAND, ,42.481316,-83.287075, , ,2627
10868,MACK @ HUNTINGTON BLV, ,42.42981,-82.909278, , ,2628
802,DEQUINDRE & 14 MILE RD NS, ,42.533323,-83.086645, , ,2629
423,TELEGRAPH & 10 MILE RD SW, ,42.470858,-83.281336, , ,2630
10992,COURT TOWER & HOSPITAL DR, ,42.65672,-83.329338, , ,2631
20521,NORTHWESTERN @ EVERGREEN, ,42.47058,-83.239773, , ,2632
10939,GRATIOT @ IROQUOIS, ,42.578798,-82.887025, , ,2633
817,DEQUINDRE & 9 MILE RD., ,42.461448,-83.084006, , ,2634
450,ORCHARD LAKE RD. & 15 MILE RD., ,42.542398,-83.36081, , ,2635
11146,8 MILE @ BRIDGE, ,42.442923,-83.286486, , ,2636
20605,LAHSER @ HALLCROFT LN, ,42.498108,-83.261913, , ,2637
11178,14 MILE RD @ SHERWOOD FORES, ,42.535651,-83.065981, , ,2638
11065,7 MILE RD @ SUMNER, ,42.428443,-83.291875, , ,2639
11156,EUREKA RD @ BURNS, ,42.199355,-83.191373, , ,2640
11325,14 MILE RD @ N CUSTER, ,42.533386,-83.152861, , ,2641
11470,9 MILE RD & SHIAWASSEE SW, ,42.455933,-83.343151, , ,2642
11354,OAKWOOD @ SOUTHFIELD, ,42.289436,-83.205838, , ,2643
845,VAN DYKE & 16 MILE RD SE, ,42.564356,-83.029328, , ,2644
11358,OUTER DR @  JAMES HUARD DR, ,42.308828,-83.263185, , ,2645
11678,JL HUDSON DR @ GREENFIELD NS, ,42.45505,-83.202341, , ,2646
20734,HARPER @ FRAZHO, ,42.488365,-82.898103, , ,2647
576,9 MILE RD. & EVERGREEN, ,42.458236,-83.23901, , ,2648
593,CIVIC CENTER DR. &  EVERGREEN, ,42.48026,-83.24168, , ,2649
1039,JEFFERSON & GRAND BOULEVARD, ,42.347141,-83.001068, , ,2650
705,S OLD WOODWARD & DAINES, ,42.54437,-83.211846, , ,2651
20754,HARPER @ CALIFORNIA, ,42.460216,-82.910246, , ,2652
1045,LITTLE MACK & 10 MILE RD., ,42.481038,-82.907116, , ,2653
11740,9 MILE RD @ IFO WOODLAND APTS, ,42.466375,-82.888868, , ,2654
935,GRATIOT & 9 MILE RD., ,42.46504,-82.957406, , ,2655
20760,HARPER @ KRAMER, ,42.47782,-82.90257, , ,2656
11432,W JEFFERSON @ SALLIOTTE, ,42.251893,-83.14094, , ,2657
1126,11 MILE RD.  &  DEQUINDRE, ,42.490868,-83.086136, , ,2658
11752,VAN DYKE @  X FROM INDEPENDENCE, ,42.587555,-83.030806, , ,2659
1049,LITTLE MACK & 12 MILE  RD., ,42.509266,-82.908355, , ,2660
20783,HARPER @ JOY, ,42.53976,-82.882288, , ,2661
11458,GRAND RIVER @ HAYNES, ,42.4535,-83.349381, , ,2662
1163,CAMPBELL & 12 MILE RD., ,42.503545,-83.12511, , ,2663
11803,W JEFFERSON @ ELM, ,42.14327,-83.177466, , ,2664
1158,12 MILE RD. & SCHOENHERR, ,42.507701,-82.987781, , ,2665
20873,E JEFFERSON @ MARTIN, ,42.5007,-82.884768, , ,2666
11759,14 MILE RD @ IONE, ,42.535913,-83.058145, , ,2667
1167,12 MILE RD. & SOUTHFIELD, ,42.502535,-83.223766, , ,2668
11867,DEQUINDRE @ TOBSAL, ,42.482055,-83.08469, , ,2669
1169,12 MILE RD. & MIDDLEBELT NW, ,42.499761,-83.340528, , ,2670
20905,E JEFFERSON @ WORTHINGTON, ,42.499006,-82.885976, , ,2671
11864,10 MILE RD @ ROAN, ,42.478105,-82.998605, , ,2672
1229,14 MILE RD. & DEQUINDRE NW, ,42.534951,-83.0879, , ,2673
12094,ADAMS @ WOODWARD, ,42.5386,-83.205345, , ,2674
1259,13 MILE RD. & SCHOENHERR SE, ,42.521808,-82.987383, , ,2675
21000,HALL RD @  OLEANDER, ,42.626553,-83.001131, , ,2676
11886,MICHIGAN IFO WAYNE BOWL, ,42.281211,-83.399751, , ,2677
1631,13 MILE RD. & MAIN, ,42.519908,-83.145423, , ,2678
12128,W. MAPLE RD @ WING LAKE RD, ,42.54449,-83.296453, , ,2679
1637,15 MILE RD. & MAIN, ,42.547795,-83.147091, , ,2680
21114,EUREKA RD @ JACKSON, ,42.198623,-83.231873, , ,2681
11907,WAYNE RD IFO WAYNEWOOD APTS, ,42.334251,-83.38543, , ,2682
1690,ORCHARD LAKE & 14 MILE RD., ,42.527665,-83.36019, , ,2683
12144,W. MAPLE RD X FROM CASTLE, ,42.544321,-83.308565, , ,2684
9643,CASS & MICHIGAN, ,42.33265,-83.053071, , ,2685
21266,14 MILE RD @ N AVIS DR, ,42.534475,-83.094591, , ,2686
11988,12 MILE RD @ THOMAS, ,42.502901,-83.200465, , ,2687
10050,MAPLE RD @ MAPLE LANE, ,42.547191,-83.193328, , ,2688
12275,14 MILE RD @ HIGH, ,42.533656,-83.140733, , ,2689
10282,MIDDLEBELT @ MICHIGAN SE, ,42.288451,-83.32918, , ,2690
404,TELEGRAPH  & CHERRY HILL, ,42.313238,-83.271721, , ,2691
12063,13 MILE RD @ SHERIDAN, ,42.517396,-83.210543, , ,2692
10415,12 MILE @ RUTHDALE, ,42.509783,-82.929511, , ,2693
12307,GARFIELD @ 18 MILE RD, ,42.599063,-82.952383, , ,2694
10405,MIDDLEBELT @ GODDARD, ,42.224991,-83.327383, , ,2695
565,11 MILE & MIDDLEBELT, ,42.48537,-83.339113, , ,2696
12139,W. MAPLE RD X FROM WOODBANK, ,42.544806,-83.288823, , ,2697
10619,EUREKA @ 17TH ST, ,42.199561,-83.172888, , ,2698
10676,BOWERS @ S. OLD WOODWARD, ,42.542986,-83.210225, , ,2699
10732,GARFIELD @ CLINTON RIVER, ,42.57875,-82.95213, , ,2700
10984,W FAIRMOUNT @ W COLUMBIA, ,42.669715,-83.31675, , ,2701
10998,W COLUMBIA @  CARISLE, ,42.670143,-83.306466, , ,2702
11024,PERRY & X FROM CAMERON, ,42.666941,-83.262756, , ,2703
11140,LODGE SERVICE + JL HUDSON DR, ,42.452186,-83.211405, , ,2704
11142,LODGE SERVICE @ 9 MILE RD, ,42.459326,-83.219093, , ,2705
11171,SCHOENHERR @ 19 MILE RD, ,42.61143,-82.991976, , ,2706
11180,EUREKA RD @ MEADOW, ,42.195738,-83.312713, , ,2707
11235,DEQUINDRE @ CONCEPT DR, ,42.480633,-83.08461, , ,2708
11310,TELEGRAPH @ XBATAAN, ,42.605866,-83.29542, , ,2709
11483,GARFIELD @ MULVEY NS, ,42.551291,-82.950285, , ,2710
11564,12 MILE RD @ SHIRLEY, ,42.50515,-83.093081, , ,2711
11650,S WASHINGTON @ HUDSON, ,42.48184,-83.146313, , ,2712
11682,11 MILE & X FROM ARLINGTON DR, ,42.487038,-83.254745, , ,2713
11762,15 MILE RD @ DODGE PK, ,42.551657,-83.009304, , ,2714
11857,10 MILE RD @  XGUENTHER, ,42.476409,-83.076474, , ,2715
11900,WARREN RD @  VALUE CITY, ,42.336111,-83.404678, , ,2716
11993,12 MILE RD @ WAKEFIELD, ,42.503163,-83.187971, , ,2717
12105,E. MAPLE RD @ AXTEL NS, ,42.547605,-83.182441, , ,2718
12156,TELEGRAPH @ DEDHAM CT, ,42.586006,-83.28094, , ,2719
12260,23 MILE RD @ X FROM CRICKLEWOOD, ,42.675881,-82.760918, , ,2720
12297,GARFIELD @ 17 MILE, ,42.585068,-82.951875, , ,2721
12375,HARPER @ TALBOT, ,42.54247,-82.880286, , ,2722
12517,MICHIGAN @ LAPHAM, ,42.318635,-83.187893, , ,2723
12530,MICHIGAN @ OAKMAN BLVD, ,42.324135,-83.169423, , ,2724
12551,MICHIGAN @ WOODCROFT DR E, ,42.298998,-83.276585, , ,2725
12555,OAKWOOD IFO, ,42.29837,-83.228695, , ,2726
12790,MICHIGAN @ BEECH DALY RD, ,42.297161,-83.290953, , ,2727
12946,SCHOENHERR @ 7 MILE RD, ,42.435316,-82.985031, , ,2728
13214,VAN DYKE @ FOREST LAWN CEMETERY, ,42.40999,-83.023431, , ,2729
14047,GRATIOT @ DEVINE, ,42.398559,-83.001427, , ,2730
14078,GRATIOT @ MANNING, ,42.440538,-82.974318, , ,2731
14159,MICHIGAN @ 31ST, ,42.331295,-83.108578, , ,2732
14887,JEFFERSON @ CARY, ,42.291791,-83.114856, , ,2733
16636,FORT @ WEST END, ,42.300348,-83.118545, , ,2734
18314,WOODWARD @ 7 MILE, ,42.431606,-83.11516, , ,2735
18393,GRATIOT @ MOK, ,42.461853,-82.959536, , ,2736
18402,9 MILE RD @ DONALD, ,42.464825,-82.945406, , ,2737
18407,9 MILE RD @ ALMOND, ,42.465341,-82.929591, , ,2738
18423,9 MILE RD @ GROVE, ,42.464778,-82.963113, , ,2739
18428,10 MILE RD @ NS FLOWER, ,42.47948,-82.961268, , ,2740
18559,12 MILE RD @ DRAKE, ,42.498211,-83.398083, , ,2741
18647,GRAND RIVER @ JEFFERSON, ,42.447396,-83.333948, , ,2742
18649,GRAND RIVER @ TULANE, ,42.449241,-83.338573, , ,2743
18739,14 MILE RD @ WURFEL, ,42.53965,-82.913395, , ,2744
18759,13 MILE RD @ E ELODIE, ,42.524065,-82.954705, , ,2745
18766,15 MILE RD @ MERCER, ,42.553375,-82.956453, , ,2746
18833,WARREN @ BELTON, ,42.340538,-83.314031, , ,2747
18887,KERCHEVAL @ KERBY, ,42.40677,-82.893986, , ,2748
18905,MOROSS @ CHALFONTE, ,42.415798,-82.907306, , ,2749
18928,MACK @ ALLARD, ,42.41901,-82.910215, , ,2750
18972,CHARLEVOIX @ GRAYTON, ,42.392838,-82.922963, , ,2751
19397,MICHIGAN @ FAIRBAIRN, ,42.296303,-83.296913, , ,2752
19731,JOHN R @ X FROM ANDOVER, ,42.487196,-83.105018, , ,2753
19746,JOHN R @ 13 MILE RD NW, ,42.52114,-83.106591, , ,2754
19761,DEQUINDRE @ WHITCOMB, ,42.524906,-83.086548, , ,2755
19984,BEECH DALY @ NORFOLK, ,42.438861,-83.29755, , ,2756
19989,TELEGRAPH @ FENKELL, ,42.399213,-83.276935, , ,2757
20100,ECORSE @ BALL, ,42.252886,-83.343643, , ,2758
20186,LITTLE MACK @ XERIN, ,42.529603,-82.909103, , ,2759
20215,12 MILE RD @ BRITTANY CT, ,42.509355,-82.949793, , ,2760
12303,GARFIELD @ N ARAGONA, ,42.571105,-82.950968, , ,2761
12377,HARPER @ TALBOT NS, ,42.542638,-82.879983, , ,2762
12510,MICHIGAN @ MASON, ,42.305825,-83.245543, , ,2763
12999,TELEGRAPH @ SEVEN MILE RD, ,42.428125,-83.278046, , ,2764
13096,GRATIOT @ PARK GROVE, ,42.429238,-82.981756, , ,2765
13257,HARPER & NEWPORT, ,42.403806,-82.967785, , ,2766
13672,FORT @ CLARK, ,42.312428,-83.08949, , ,2767
13935,WOODWARD @ WORCHESTER, ,42.422108,-83.108038, , ,2768
14051,GRATIOT @ CONNER, ,42.404673,-82.997445, , ,2769
14179,MICHIGAN @ BROOKLYN, ,42.331525,-83.064345, , ,2770
14186,MICHIGAN @ MILITARY ST NE, ,42.33124,-83.118783, , ,2771
14296,CASS @ PETERBORO, ,42.344545,-83.059995, , ,2772
14646,VAN DYKE @ WISNER, ,42.411348,-83.023256, , ,2773
16656,FORT @ 2ND, ,42.328346,-83.052518, , ,2774
17973,JEFFERSON @ X FROM ADAIR, ,42.341953,-83.014276, , ,2775
18003,JEFFERSON @ BEWICK, ,42.362281,-82.980295, , ,2776
18468,W JEFFERSON @ WHITE, ,42.239471,-83.145423, , ,2777
18511,GRAND RIVER @ RIVER GLEN, ,42.462378,-83.370235, , ,2778
18527,12 MILE RD @ INVESTMENT DR, ,42.497585,-83.408668, , ,2779
18623,MIDDLEBELT @ LIBERTY, ,42.452126,-83.336793, , ,2780
18672,NORTHWESTERN & X FROM VALLEY, ,42.512596,-83.328878, , ,2781
18753,13 MILE RD @ KELLY, ,42.52459,-82.929385, , ,2782
18821,FORD RD @ HUBBARD, ,42.325088,-83.360666, , ,2783
18908,MACK @ BOURNEMOUTH, ,42.42052,-82.91047, , ,2784
19164,HARPER @ HAMPTON, ,42.450361,-82.914618, , ,2785
19203,CROCKER @ E JEFFERSON, ,42.567218,-82.843395, , ,2786
19224,DEQUINDRE @ OAK GROVE, ,42.470405,-83.084451, , ,2787
19270,WOODWARD @ McLEAN, ,42.399506,-83.092685, , ,2788
19417,MIDDLEBELT @ HIVELY, ,42.307611,-83.330403, , ,2789
19456,FORT ST @ CAPITOL, ,42.240671,-83.17985, , ,2790
19683,11 MILE RD @ HALES, ,42.490908,-83.092955, , ,2791
19729,JOHN R @ LINCOLN, ,42.483803,-83.104906, , ,2792
20047,W JEFFERSON @ ABBOTT, ,42.265706,-83.136378, , ,2793
20060,W JEFFERSON @ CORA, ,42.263838,-83.13719, , ,2794
20117,MERRIMAN @ ECORSE, ,42.252418,-83.347823, , ,2795
20252,11 MILE RD @ S CONNECTICUT, ,42.490273,-83.126651, , ,2796
20255,11 MILE RD @ STEPHENSON, ,42.490678,-83.117718, , ,2797
20261,11 MILE RD @ MASON CT, ,42.49005,-83.137173, , ,2798
20267,CAMPBELL @ GARDENIA, ,42.498776,-83.12468, , ,2799
20355,WOODWARD @ NORMANDY, ,42.525376,-83.193138, , ,2800
20407,10 MILE RD @ EVERGREEN, ,42.472971,-83.240996, , ,2801
20419,12 MILE RD @ FRANKLIN, ,42.500556,-83.303351, , ,2802
20427,12 MILE RD @ IVANHOE, ,42.501311,-83.265076, , ,2803
20440,12 MILE RD @ PIERCE, ,42.502836,-83.212053, , ,2804
20451,12 MILE RD @ XSTREAMWOOD, ,42.501398,-83.276806, , ,2805
20485,FRANKLIN @ X FROM MUERLAND, ,42.481673,-83.287155, , ,2806
20506,NORTHWESTERN @ INKSTER, ,42.506628,-83.319405, , ,2807
20561,GREENFIELD @ 696 SERVICE DR, ,42.476301,-83.202023, , ,2808
20607,LAHSER @ XTULLER CT, ,42.48912,-83.26158, , ,2809
20670,EUREKA RD @ MAYWOOD, ,42.198861,-83.222081, , ,2810
20683,NORTHLINE @ DEVOE SW, ,42.213325,-83.21299, , ,2811
20733,HARPER @ CENTENNIAL, ,42.491163,-82.897308, , ,2812
20906,E JEFFERSON @  POPLAR BEACH, ,42.500103,-82.885118, , ,2813
20908,E JEFFERSON @  JEFFERSON COURT, ,42.507231,-82.881366, , ,2814
20931,9 MILE RD @ SOUTH LAKE HS, ,42.466263,-82.902411, , ,2815
20992,VAN DYKE @ 17 MILE RD, ,42.580768,-83.029965, , ,2816
21111,EUREKA RD @ SEAWAY DR, ,42.197988,-83.242601, , ,2817
230,MICHIGAN & TRUMBULL, ,42.33151,-83.068, , ,2818
427,TELEGRAPH & PLYMOUTH NW, ,42.372223,-83.275933, , ,2819
452,ORCHARD LAKE RD. & 13 MILE RD., ,42.513176,-83.359458, , ,2820
694,SOMERSET COLLECTION, ,42.559343,-83.182838, , ,2821
634,WOODWARD & WARREN, ,42.356448,-83.064233, , ,2822
842,VAN DYKE & 12 MILE RD., ,42.507558,-83.028136, , ,2823
1011,MOROSS & MACK NE, ,42.417038,-82.910215, , ,2824
1096,9 MILE RD. & MOUND, ,42.462465,-83.044141, , ,2825
1160,12 MILE RD. & MOUND NW, ,42.506295,-83.047496, , ,2826
1228,14 MILE RD. & VAN DYKE NW, ,42.536765,-83.030091, , ,2827
1270,15 MILE RD & GARFIELD NE, ,42.5537,-82.94876, , ,2828
1638,MAIN ST & 13 MILE RD NS, ,42.519463,-83.145565, , ,2829
1698,JOHN R & 9 MILE RD. NS, ,42.462005,-83.104128, , ,2830
9256,BALDWIN & WALTON, ,42.677765,-83.30057, , ,2831
10286,SOUTHFIELD @ RIOPELE, ,42.255493,-83.195188, , ,2832
10521,GODDARD @ SYRACUSE, ,42.226621,-83.266285, , ,2833
10728,MAIN ST @ E TACOMA BLVD, ,42.530978,-83.146106, , ,2834
10739,GRATIOT @ S NUNNELLY  (M, ,42.568576,-82.892556, , ,2835
10812,TELEGRAPH & SANTA MARIA, ,42.416808,-83.277555, , ,2836
10876,JOHN R @ I-75, ,42.460216,-83.103746, , ,2837
10931,GRATIOT @ EUCLID, ,42.606771,-82.873736, , ,2838
10952,WOODWARD @ MILLINGTON (10, ,42.474051,-83.144706, , ,2839
11034,PERRY & WOODWARD, ,42.642153,-83.29186, , ,2840
11095,WOODWARD @ VINSETTA (CATA, ,42.496885,-83.165608, , ,2841
11150,EUREKA RD @ SOUTHGATE SHOPPING CTR, ,42.199266,-83.19023, , ,2842
11324,14 MILE RD @ GERALD, ,42.533283,-83.149985, , ,2843
11394,WOODWARD @ ALEXANDERINE, ,42.350703,-83.060228, , ,2844
11563,DEQUINDRE @ X FROM CONCEPT DR, ,42.480235,-83.084721, , ,2845
11573,DEQUINDRE @  27301, ,42.492713,-83.085198, , ,2846
11687,GREENFIELD @ MILLER NW, ,42.450893,-83.200973, , ,2847
11705,LAHSER @ XINDEPENDENCE, ,42.494795,-83.261803, , ,2848
11834,ORCHARD LAKE @  XTERRYBROOK, ,42.55513,-83.361318, , ,2849
11862,10 MILE RD @ FORTERRA, ,42.478081,-82.992183, , ,2850
11884,MICHIGAN @ NEWBERRY, ,42.282705,-83.386416, , ,2851
11889,WAYNE RD @ GLENWOOD, ,42.288006,-83.384651, , ,2852
11977,BALDWIN @ DELEVAN, ,42.696441,-83.306466, , ,2853
12026,13 MILE RD @ E RUTLAND, ,42.51727,-83.216963, , ,2854
12149,TELEGRAPH @ LINCOLN, ,42.53713,-83.284485, , ,2855
12159,TELEGRAPH @ HICKORY GROVE, ,42.596433,-83.281798, , ,2856
12185,VAN DYKE @ 10 MILE RD, ,42.477891,-83.027071, , ,2857
12269,14 MILE RD @ MAIN, ,42.533386,-83.147235, , ,2858
12505,MICHIGAN @  VILLAGE FORD, ,42.301088,-83.265713, , ,2859
12558,FORD RD @ GULLEY, ,42.326583,-83.28671, , ,2860
12559,FORD RD @ SILVERY LANE, ,42.326693,-83.281543, , ,2861
12807,FORD RD @ PLAINFIELD, ,42.326415,-83.305878, , ,2862
12859,FORD RD @ BEECH DALY SW, ,42.32648,-83.29275, , ,2863
12874,MICHIGAN @ LIVERNOIS, ,42.331088,-83.119641, , ,2864
12932,SCHOENHERR @ BRINGARD, ,42.445641,-82.98554, , ,2865
12941,SCHOENHERR @ PARKGROVE, ,42.429046,-82.98484, , ,2866
12953,HARPER @ KINGSVILLE, ,42.42617,-82.928065, , ,2867
13525,MLK BLVD @ WOODWARD, ,42.347283,-83.058512, , ,2868
13779,GRATIOT @ 7 MILE RD, ,42.434736,-82.978148, , ,2869
13891,VAN DYKE @ LYNCH, ,42.404705,-83.023225, , ,2870
13911,WOODWARD & OWEN, ,42.38269,-83.081431, , ,2871
14006,GRATIOT @ RIOPELLE, ,42.345051,-83.037355, , ,2872
14052,GRATIOT @ CONNER, ,42.404696,-82.997873, , ,2873
15504,MOROSS @ BERDEN, ,42.42156,-82.921198, , ,2874
17942,WOODWARD @ McNICHOLS, ,42.41827,-83.105385, , ,2875
17967,JEFFERSON @  ST.AUBIN NE, ,42.336611,-83.026563, , ,2876
17978,JEFFERSON @ BELLEVUE, ,42.345195,-83.006218, , ,2877
18004,JEFFERSON @ MARQUETTE, ,42.363131,-82.978483, , ,2878
10523,PARDEE @ SUPERIOR, ,42.20553,-83.255556, , ,2879
12383,HARPER @ MURRAY, ,42.551283,-82.872943, , ,2880
12945,SCHOENHERR @ SARATOGA, ,42.432615,-82.984951, , ,2881
12987,JOHN R @ WINCHESTER, ,42.444695,-83.102666, , ,2882
13098,GRATIOT @ BRAD & WILFREDFORD, ,42.410975,-82.993756, , ,2883
14066,GRATIOT @ HAZELRIDGE, ,42.424875,-82.984173, , ,2884
14069,GRATIOT @ GLENWOOD ST NE, ,42.430708,-82.980358, , ,2885
14071,GRATIOT @ SARATOGA, ,42.432011,-82.979945, , ,2886
14648,VAN DYKE @ FORESTLAWN, ,42.413596,-83.023558, , ,2887
16092,VAN DYKE @ HILDALE, ,42.430111,-83.024195, , ,2888
16247,VAN DYKE @ TUMEY, ,42.418818,-83.023558, , ,2889
17968,JEFFERSON @ ST AUBIN SE, ,42.336803,-83.02572, , ,2890
18353,JEFFERSON @ X FROM DUBOIS, ,42.337366,-83.02483, , ,2891
18564,11 MILE RD @ SKYE DR SOUTH, ,42.485536,-83.326875, , ,2892
18572,ORCHARD LAKE @ 11 MILE RD, ,42.485258,-83.35787, , ,2893
18713,WOODWARD @ ARDMORE, ,42.458578,-83.13285, , ,2894
18810,FORD RD @ DEERING, ,42.326098,-83.316798, , ,2895
18867,KERCHEVAL @ NOTRE DAME, ,42.389858,-82.91713, , ,2896
18916,MORAN @ BEAUPRE, ,42.402796,-82.907195, , ,2897
18930,MACK @ COLONIAL CT., ,42.42296,-82.909801, , ,2898
18954,CHARLEVOIX @ YORKSHIRE, ,42.391781,-82.92584, , ,2899
19228,DEQUINDRE @ E. OTIS, ,42.458976,-83.083895, , ,2900
19374,WOODWARD @ SALEM, ,42.485893,-83.155658, , ,2901
19430,MICHIGAN @ INKSTER, ,42.294276,-83.310758, , ,2902
19434,BALDWIN @ COLLIER, ,42.691395,-83.305878, , ,2903
19679,11 MILE RD @ NORTHEASTERN, ,42.490773,-83.09359, , ,2904
19906,CHERRY HILL @ KENNETT, ,42.665288,-83.320071, , ,2905
19932,BALDWIN @ FOREST, ,42.649218,-83.29925, , ,2906
20236,MASONIC @ GRATIOT, ,42.532353,-82.912233, , ,2907
20327,WOODWARD @ LAFAYETTE, ,42.479488,-83.149046, , ,2908
20401,10 MILE RD @ LATHRUP, ,42.47352,-83.218458, , ,2909
20409,10 MILE RD @ X FROM WXYZ, ,42.472845,-83.246448, , ,2910
20445,12 MILE RD @ EVERGREEN NE, ,42.502075,-83.241378, , ,2911
20581,SOUTHFIELD @ STRATFORD, ,42.469546,-83.221145, , ,2912
20642,EUREKA RD @ TOLEDO SE, ,42.19895,-83.210558, , ,2913
20649,FORT ST @ OAKDALE, ,42.219985,-83.181391, , ,2914
20758,HARPER @ HARPER LANE, ,42.471366,-82.905368, , ,2915
20840,GREATER MACK @ TROMBLEY, ,42.474656,-82.894336, , ,2916
20941,9 MILE RD @ DEFER, ,42.466773,-82.892651, , ,2917
20987,VAN DYKE @ IRVING, ,42.546548,-83.02863, , ,2918
21014,SCHOENHERR X FROM STONEGATE, ,42.542088,-82.989195, , ,2919
21045,14 MILE RD @ RYAN, ,42.535525,-83.069461, , ,2920
21342,E. MAPLE RD @1055 MAPLE ROAD, ,42.54801,-83.161095, , ,2921
21366,E. MAPLE RD @ LIVERNOIS NS, ,42.548431,-83.145725, , ,2922
21508,SCHOENHERR @ FRAZHO, ,42.48521,-82.987001, , ,2923
21546,SCHOENHERR @ BARFIELD, ,42.534468,-82.98864, , ,2924
21565,9 MILE RD @ CAMPBELL, ,42.463346,-83.013021, , ,2925
21617,10 MILE RD @ ANTIONETTE, ,42.477978,-82.998605, , ,2926
21621,10 MILE RD @ GROESBECK SE, ,42.478638,-82.979913, , ,2927
21629,10 MILE RD @ SCHOENHERR, ,42.478311,-82.9874, , ,2928
21640,10 MILE RD @ CURIE, ,42.477151,-83.05209, , ,2929
21656,12 MILE RD @ WALKER, ,42.50569,-83.064041, , ,2930
21731,13 MILE RD @ XSHAWN, ,42.522388,-82.980628, , ,2931
22057,BIDDLE @ EMMONS BLVD, ,42.232581,-83.149015, , ,2932
22265,12 MILE RD & SAN MARINO DR, ,42.500198,-83.316463, , ,2933
